customer_id,recency,frequency,monetary,tenure,aov,avg_inter_purchase_time,target_revenue,dataset_type
457,32,62,4751.96,450,76.64451612903225,6.852459016393443,1173.1,train
458,22,3,38.82,413,12.94,195.5,10.9,train
459,14,16,1469.86,433,91.86625,27.933333333333334,0.0,train
460,2,9,1024.5,455,113.83333333333333,56.625,211.52,train
461,16,50,8102.16,457,162.04319999999998,9.0,748.39,train
462,16,8,611.67,459,76.45875,63.285714285714285,282.82,train
463,1,38,8982.55,450,236.38289473684208,12.135135135135135,1391.51,train
464,2,2,171.06,157,85.53,155.0,0.0,train
465,12,40,13986.32,458,349.658,11.435897435897436,3249.35,train
466,298,3,136.25,426,45.416666666666664,64.0,0.0,train
467,2,37,8490.81,460,229.48135135135135,12.722222222222221,2320.89,train
468,47,3,237.55,234,79.18333333333334,93.5,0.0,train
469,65,8,496.58,453,62.0725,55.42857142857143,145.63,train
470,24,29,3831.9900000000002,444,132.13758620689657,15.0,945.95,train
471,0,4,364.93,319,91.2325,106.33333333333333,75.59,train
472,79,17,1840.89,455,108.28764705882354,23.5,99.79,train
473,27,16,1197.54,452,74.84625,28.333333333333332,572.6999999999999,train
474,252,1,23.79,252,23.79,0.0,0.0,train
475,47,3,96.58000000000001,436,32.193333333333335,194.5,27.67,train
476,10,16,3238.19,284,202.386875,18.266666666666666,968.55,train
477,126,6,601.56,383,100.25999999999999,51.4,0.0,train
478,3,23,3958.91,458,172.12652173913042,20.681818181818183,1159.23,train
479,95,2,29.369999999999997,218,14.684999999999999,123.0,0.0,train
480,35,26,3071.59,455,118.13807692307692,16.8,210.49,train
481,12,13,870.86,428,66.98923076923077,34.666666666666664,0.0,train
482,7,59,12178.03,458,206.40728813559323,7.775862068965517,1849.3700000000001,train
483,2,39,5309.07,441,136.13,11.552631578947368,1119.6,train
484,136,2,71.28999999999999,417,35.644999999999996,281.0,31.32,train
485,4,29,7146.45,438,246.42931034482757,15.5,2168.57,train
486,10,4,96.16,449,24.04,146.33333333333334,0.0,train
487,32,5,223.39999999999998,434,44.67999999999999,100.5,0.0,train
488,59,7,709.42,373,101.34571428571428,52.333333333333336,101.07,train
489,23,5,318.7,345,63.739999999999995,80.5,43.87,train
490,5,67,14083.15,460,210.1962686567164,6.893939393939394,1103.59,train
491,29,14,926.0799999999999,453,66.14857142857143,32.61538461538461,70.49,train
492,14,11,985.22,431,89.56545454545454,41.7,278.49,train
493,134,2,155.12,264,77.56,130.0,0.0,train
494,25,5,338.54,212,67.708,46.75,0.0,train
495,22,12,874.3100000000001,406,72.85916666666667,34.90909090909091,0.0,train
496,279,2,65.13,354,32.565,75.0,0.0,train
497,6,36,5546.22,429,154.06166666666667,12.085714285714285,947.36,train
498,98,3,28.5,398,9.5,150.0,0.0,train
499,55,12,1223.3899999999999,448,101.94916666666666,35.72727272727273,269.88,train
500,16,28,3904.73,444,139.45464285714286,15.851851851851851,1424.7,train
501,343,2,159.68,430,79.84,87.0,0.0,train
502,65,17,2250.8,449,132.4,24.0,140.14,train
503,3,14,2302.64,447,164.4742857142857,34.15384615384615,0.0,train
504,31,6,363.89,297,60.64833333333333,53.2,0.0,train
505,221,2,72.18,445,36.09,224.0,0.0,train
506,17,2,64.78999999999999,339,32.394999999999996,322.0,0.0,train
507,21,10,478.51,438,47.851,46.333333333333336,119.33,train
508,14,40,7120.72,455,178.018,11.307692307692308,1908.69,train
509,78,1,36.75,78,36.75,0.0,0.0,train
510,367,2,91.72999999999999,400,45.864999999999995,33.0,49.15,train
511,20,19,5896.49,459,310.3415789473684,24.38888888888889,1125.73,train
512,37,8,529.65,424,66.20625,55.285714285714285,0.0,train
513,92,6,381.37,390,63.56166666666667,59.6,76.34,train
514,2,7,250.93,421,35.847142857142856,69.83333333333333,34.65,train
515,1,25,3245.96,432,129.8384,17.958333333333332,124.63,train
516,274,2,110.55000000000001,460,55.275000000000006,186.0,0.0,train
517,33,7,582.72,450,83.24571428571429,69.5,0.0,train
518,11,41,8028.48,458,195.81658536585365,11.175,349.40999999999997,train
519,60,14,1248.44,455,89.17428571428572,30.384615384615383,195.17000000000002,train
520,212,1,26.77,212,26.77,0.0,27.0,train
521,58,5,614.13,370,122.826,78.0,85.71,train
522,5,22,3488.38,454,158.56272727272727,21.38095238095238,940.5799999999999,train
523,29,35,9280.03,458,265.1437142857143,12.617647058823529,2651.26,train
524,9,38,9317.26,452,245.19105263157894,11.972972972972974,1745.41,train
525,86,13,1546.1299999999999,432,118.93307692307691,28.833333333333332,594.24,train
526,19,6,445.82,256,74.30333333333333,47.4,108.2,train
527,52,12,534.68,380,44.556666666666665,29.818181818181817,76.37,train
528,84,5,298.65999999999997,339,59.73199999999999,63.75,62.28,train
529,5,43,7897.07,457,183.65279069767442,10.761904761904763,1378.19,train
530,280,1,56.32,280,56.32,0.0,0.0,train
531,7,51,8263.34,447,162.02627450980393,8.8,1371.36,train
532,90,1,51.67,90,51.67,0.0,31.46,train
533,0,65,16425.16,459,252.69476923076923,7.171875,3693.86,train
534,55,6,288.49,386,48.08166666666667,66.2,0.0,train
535,4,18,2108.57,452,117.14277777777778,26.352941176470587,849.99,train
536,20,34,5479.55,458,161.16323529411764,13.272727272727273,364.71000000000004,train
537,12,19,2597.99,427,136.73631578947368,23.055555555555557,125.56,train
538,50,9,734.53,350,81.61444444444444,37.5,0.0,train
539,23,14,1291.4,450,92.24285714285715,32.84615384615385,394.62,train
540,11,7,220.4,444,31.485714285714288,72.16666666666667,63.900000000000006,train
541,9,17,1306.68,412,76.86352941176472,25.1875,372.66,train
542,35,3,168.19,409,56.06333333333333,187.0,61.57,train
544,100,1,91.96,100,91.96,0.0,0.0,train
545,135,4,230.31,315,57.5775,60.0,44.24,train
546,63,7,420.82,439,60.11714285714286,62.666666666666664,0.0,train
547,75,1,38.42,75,38.42,0.0,0.0,train
548,151,6,736.63,459,122.77166666666666,61.6,219.96,train
549,122,5,255.39000000000001,450,51.078,82.0,32.95,train
550,54,8,521.31,297,65.16375,34.714285714285715,112.69,train
551,103,3,55.35,443,18.45,170.0,0.0,train
552,14,19,2021.29,433,106.38368421052631,23.27777777777778,113.94,train
553,181,4,276.94,419,69.235,79.33333333333333,85.42,train
554,157,3,180.43,382,60.14333333333334,112.5,0.0,train
555,15,2,139.48,33,69.74,18.0,48.92,train
556,8,31,5634.14,417,181.74645161290323,13.633333333333333,692.31,train
557,28,5,123.59,440,24.718,103.0,0.0,train
558,33,12,1462.88,457,121.90666666666668,38.54545454545455,114.98,train
559,14,4,328.42,293,82.105,93.0,0.0,train
560,16,16,849.35,460,53.084375,29.6,310.31,train
561,28,3,240.12,454,80.04,213.0,138.92000000000002,train
562,5,9,1064.26,341,118.25111111111111,42.0,341.82,train
563,5,11,956.56,364,86.96,35.9,117.4,train
564,39,1,46.86,39,46.86,0.0,0.0,train
565,55,2,147.15,396,73.575,341.0,0.0,train
566,438,2,84.03,457,42.015,19.0,0.0,train
567,45,15,1974.19,450,131.61266666666668,28.928571428571427,515.37,train
568,51,7,278.82,420,39.83142857142857,61.5,0.0,train
569,61,19,1698.1100000000001,443,89.37421052631579,21.22222222222222,169.41,train
570,18,3,198.63,441,66.21,211.5,147.8,train
571,23,7,408.44,429,58.348571428571425,67.66666666666667,0.0,train
572,28,9,643.8199999999999,421,71.53555555555555,49.125,57.51,train
573,10,46,8575.44,454,186.42260869565217,9.866666666666667,1239.22,train
574,194,1,37.93,194,37.93,0.0,49.6,train
575,23,10,661.9,429,66.19,45.111111111111114,253.84,train
576,15,28,5063.84,409,180.85142857142858,14.592592592592593,1638.01,train
577,81,9,475.95,408,52.88333333333333,40.875,0.0,train
578,9,11,733.05,376,66.64090909090909,36.7,633.93,train
579,137,6,537.85,437,89.64166666666667,60.0,77.21,train
580,20,56,1663.12,448,29.698571428571427,7.781818181818182,338.59000000000003,train
581,39,13,1276.1200000000001,438,98.16307692307693,33.25,277.72,train
582,194,2,150.09,283,75.045,89.0,170.59,train
583,68,9,717.02,425,79.66888888888889,44.625,475.13,train
584,46,9,106.6,452,11.844444444444443,50.75,20.98,train
585,19,60,13087.11,450,218.1185,7.305084745762712,2389.26,train
586,91,10,557.71,445,55.771,39.333333333333336,0.0,train
587,22,22,3140.74,437,142.76090909090908,19.761904761904763,811.76,train
588,18,17,927.0699999999999,427,54.533529411764704,25.5625,133.12,train
589,290,2,35.15,446,17.575,156.0,17.08,train
590,75,7,326.38,458,46.62571428571429,63.833333333333336,33.79,train
591,8,32,5522.1900000000005,458,172.56843750000002,14.516129032258064,509.97,train
592,39,29,3053.49,459,105.29275862068965,15.0,90.42,train
593,190,1,99.82,190,99.82,0.0,0.0,train
594,21,17,1301.76,449,76.57411764705883,26.75,72.28,train
595,31,14,1702.53,375,121.60928571428572,26.46153846153846,103.53,train
596,57,3,266.45,457,88.81666666666666,200.0,0.0,train
597,8,19,2551.65,423,134.29736842105262,23.055555555555557,96.05,train
598,96,2,21.32,202,10.66,106.0,0.0,train
599,26,27,5908.21,443,218.8225925925926,16.03846153846154,764.84,train
600,3,6,364.15,447,60.69166666666666,88.8,0.0,train
601,156,4,92.65,359,23.1625,67.66666666666667,25.42,train
602,12,14,1783.2,437,127.37142857142858,32.69230769230769,844.27,train
603,2,31,9046.93,453,291.83645161290326,15.033333333333333,2023.58,train
604,233,5,396.78,450,79.356,54.25,59.56,train
605,1,26,2916.3,457,112.16538461538462,18.24,273.05,train
606,75,3,119.34,228,39.78,76.5,52.67,train
607,15,5,264.53999999999996,441,52.907999999999994,106.5,50.6,train
608,1,47,11521.59,451,245.14021276595744,9.782608695652174,3300.61,train
609,24,7,283.96,399,40.565714285714286,62.5,80.65,train
610,80,4,84.14,292,21.035,70.66666666666667,0.0,train
611,77,2,183.05,222,91.525,145.0,0.0,train
612,28,18,1579.21,441,87.73388888888888,24.294117647058822,69.12,train
613,17,6,462.13,345,77.02166666666666,65.6,0.0,train
614,21,19,1621.55,349,85.34473684210526,18.22222222222222,309.87,train
615,15,7,612.96,458,87.5657142857143,73.83333333333333,72.54,train
616,2,37,10234.78,454,276.6156756756757,12.555555555555555,196.76,train
617,3,7,805.09,358,115.01285714285714,59.166666666666664,118.36,train
618,17,33,4443.2699999999995,456,134.64454545454544,13.71875,1080.84,train
619,132,1,35.64,132,35.64,0.0,0.0,train
620,53,4,284.45,332,71.1125,93.0,82.12,train
621,3,17,2349.71,452,138.21823529411765,28.0625,132.58,train
622,20,9,515.92,460,57.32444444444444,55.0,67.55,train
623,69,6,395.31,365,65.885,59.2,0.0,train
624,14,17,2515.93,450,147.99588235294118,27.25,266.03,train
625,15,9,309.27000000000004,448,34.36333333333334,54.125,76.82,train
626,428,1,41.15,428,41.15,0.0,62.91,train
627,125,8,1150.55,440,143.81875,45.0,88.83,train
628,154,4,224.97,418,56.2425,88.0,0.0,train
629,1,10,554.87,449,55.487,49.77777777777778,185.84,train
630,6,47,12577.39,457,267.6040425531915,9.804347826086957,3887.1,train
631,138,1,57.23,138,57.23,0.0,0.0,train
632,28,12,1703.97,438,141.9975,37.27272727272727,585.8,train
634,46,3,245.59,192,81.86333333333333,73.0,106.69,train
635,126,4,211.25,430,52.8125,101.33333333333333,42.78,train
636,0,4,43.78,345,10.945,115.0,0.0,train
637,1,56,12159.99,460,217.14267857142858,8.345454545454546,2441.84,train
638,10,12,1266.17,379,105.51416666666667,33.54545454545455,201.32,train
639,48,3,52.510000000000005,421,17.503333333333334,186.5,0.0,train
640,64,7,225.38,385,32.19714285714286,53.5,71.4,train
641,291,2,133.39999999999998,329,66.69999999999999,38.0,0.0,train
642,16,9,810.21,279,90.02333333333334,32.875,256.61,train
643,125,7,394.33,410,56.332857142857144,47.5,56.99,train
644,331,2,40.67,450,20.335,119.0,0.0,train
645,52,10,1023.31,456,102.33099999999999,44.888888888888886,0.0,train
646,1,22,4450.15,429,202.27954545454543,20.38095238095238,416.47,train
647,207,3,93.11,454,31.036666666666665,123.5,34.39,train
648,102,13,919.18,414,70.70615384615384,26.0,192.75,train
649,1,5,527.77,460,105.554,114.75,80.52,train
650,37,13,2033.03,455,156.38692307692307,34.833333333333336,627.9000000000001,train
651,53,13,988.53,449,76.04076923076923,33.0,125.63,train
652,52,4,219.77,436,54.9425,128.0,116.78,train
653,33,14,1743.76,448,124.55428571428571,31.923076923076923,513.2,train
654,233,2,144.67000000000002,366,72.33500000000001,133.0,0.0,train
655,61,15,1503.0,427,100.2,26.142857142857142,199.42000000000002,train
656,29,10,896.56,395,89.65599999999999,40.666666666666664,85.62,train
657,67,5,753.8,447,150.76,95.0,170.39,train
658,16,22,4751.26,454,215.96636363636364,20.857142857142858,995.01,train
659,1,69,17848.63,450,258.6757971014493,6.602941176470588,2323.98,train
660,56,2,115.57,215,57.785,159.0,0.0,train
661,0,31,5405.17,438,174.36032258064517,14.6,725.8599999999999,train
662,73,6,273.38,457,45.56333333333333,76.8,0.0,train
663,140,5,150.57,442,30.113999999999997,75.5,57.12,train
664,22,12,1071.9,458,89.325,39.63636363636363,157.2,train
665,23,3,126.28999999999999,446,42.096666666666664,211.5,0.0,train
666,13,20,1621.4,456,81.07000000000001,23.31578947368421,249.99,train
667,0,25,4769.32,453,190.7728,18.875,815.08,train
668,358,1,45.5,358,45.5,0.0,0.0,train
669,19,4,229.28,455,57.32,145.33333333333334,75.31,train
670,24,15,2440.61,325,162.70733333333334,21.5,297.40999999999997,train
671,135,4,277.59,418,69.3975,94.33333333333333,83.21,train
672,17,38,5631.55,459,148.19868421052632,11.945945945945946,809.1999999999999,train
673,55,3,123.92,298,41.306666666666665,121.5,0.0,train
674,3,36,6749.84,429,187.49555555555557,12.17142857142857,1635.51,train
675,250,3,81.4,443,27.133333333333336,96.5,0.0,train
676,52,6,511.88,432,85.31333333333333,76.0,0.0,train
677,433,2,181.23,453,90.615,20.0,148.39,train
678,63,8,683.0,423,85.375,51.42857142857143,0.0,train
679,8,10,954.59,447,95.459,48.77777777777778,394.72,train
680,191,1,27.14,191,27.14,0.0,46.12,train
681,3,31,5347.93,438,172.51387096774195,14.5,1236.87,train
682,62,10,1713.51,343,171.351,31.22222222222222,344.31,train
683,0,68,12879.22,459,189.40029411764704,6.850746268656716,1824.2,train
684,9,17,1396.97,408,82.17470588235294,24.9375,373.33000000000004,train
685,286,2,129.62,445,64.81,159.0,61.34,train
686,47,21,2559.39,448,121.87571428571428,20.05,170.99,train
687,133,1,42.55,133,42.55,0.0,0.0,train
688,7,39,7365.82,455,188.86717948717947,11.789473684210526,740.49,train
689,34,8,148.67000000000002,398,18.583750000000002,52.0,0.0,train
690,82,3,223.22,205,74.40666666666667,61.5,0.0,train
691,8,5,59.269999999999996,297,11.854,72.25,0.0,train
692,205,2,34.260000000000005,330,17.130000000000003,125.0,0.0,train
693,164,6,448.19,355,74.69833333333334,38.2,171.88,train
694,21,9,1449.09,434,161.01,51.625,159.9,train
695,57,4,163.87,375,40.9675,106.0,39.9,train
696,72,1,132.23,72,132.23,0.0,181.60000000000002,train
697,65,3,258.48,456,86.16000000000001,195.5,98.75,train
698,335,2,73.86000000000001,340,36.93000000000001,5.0,0.0,train
699,8,11,1383.52,449,125.77454545454545,44.1,80.77,train
700,39,20,4115.58,450,205.779,21.63157894736842,1012.87,train
701,141,3,259.2,435,86.39999999999999,147.0,0.0,train
702,33,12,1380.94,399,115.07833333333333,33.27272727272727,305.19,train
703,129,9,1013.85,444,112.65,39.375,122.57,train
704,338,1,75.09,338,75.09,0.0,65.56,train
705,14,41,4134.94,458,100.85219512195121,11.1,633.27,train
706,5,20,4674.05,455,233.70250000000001,23.68421052631579,955.74,train
707,5,53,13473.41,460,254.21528301886792,8.75,3016.35,train
708,53,6,335.13,451,55.855,79.6,57.01,train
709,7,53,12527.26,460,236.3633962264151,8.711538461538462,2069.21,train
710,6,15,1146.8799999999999,383,76.45866666666666,26.928571428571427,125.67,train
711,297,5,268.54,433,53.708000000000006,34.0,45.59,train
712,60,4,343.81,436,85.9525,125.33333333333333,0.0,train
713,84,17,1312.45,419,77.20294117647059,20.9375,0.0,train
714,2,39,9571.42,418,245.42102564102564,10.947368421052632,1204.93,train
715,197,1,14.26,197,14.26,0.0,0.0,train
716,13,7,426.82,456,60.97428571428571,73.83333333333333,36.76,train
717,167,1,52.79,167,52.79,0.0,0.0,train
718,5,34,8154.82,448,239.84764705882353,13.424242424242424,3116.78,train
719,2,15,1157.96,417,77.19733333333333,29.642857142857142,419.11,train
720,14,20,2630.9900000000002,432,131.54950000000002,22.0,471.59000000000003,train
721,7,40,5999.150000000001,459,149.97875000000002,11.58974358974359,1434.29,train
722,29,11,1318.3,443,119.84545454545454,41.4,428.57,train
723,31,7,463.14,429,66.16285714285713,66.33333333333333,63.94,train
724,27,35,8139.74,443,232.564,12.235294117647058,1261.15,train
725,2,44,9896.95,457,224.93068181818182,10.581395348837209,3221.39,train
726,22,32,5372.62,437,167.894375,13.387096774193548,1159.19,train
727,43,12,1029.66,447,85.805,36.72727272727273,0.0,train
728,216,1,39.64,216,39.64,0.0,39.83,train
729,84,3,181.81,435,60.60333333333333,175.5,33.63,train
730,3,48,13338.41,456,277.88354166666664,9.638297872340425,2597.85,train
731,50,12,997.0799999999999,419,83.08999999999999,33.54545454545455,243.23,train
732,8,33,6789.98,446,205.7569696969697,13.6875,1634.56,train
733,7,33,5085.29,421,154.09969696969696,12.9375,805.77,train
734,3,22,4717.71,458,214.44136363636363,21.666666666666668,1137.19,train
735,219,4,357.06,428,89.265,69.66666666666667,0.0,train
736,22,20,4573.34,454,228.667,22.736842105263158,642.4,train
737,56,6,369.93,315,61.655,51.8,0.0,train
738,11,5,128.65,380,25.73,92.25,21.86,train
739,9,21,2004.0,460,95.42857142857143,22.55,370.01,train
740,63,9,186.78,433,20.753333333333334,46.25,33.08,train
741,49,4,225.42000000000002,432,56.355000000000004,127.66666666666667,46.43,train
742,3,31,4258.76,451,137.37935483870967,14.933333333333334,1466.16,train
743,59,2,95.26,290,47.63,231.0,47.44,train
744,12,26,6558.37,423,252.245,16.44,1983.98,train
745,139,8,887.3,452,110.9125,44.714285714285715,114.94,train
746,22,5,352.95,428,70.59,101.5,83.1,train
747,32,4,225.49,392,56.3725,120.0,85.16,train
748,16,13,840.25,449,64.63461538461539,36.083333333333336,70.48,train
749,24,24,2033.9,453,84.74583333333334,18.652173913043477,0.0,train
750,17,16,1985.55,365,124.096875,23.2,115.99,train
751,70,7,412.05,356,58.864285714285714,47.666666666666664,62.8,train
752,15,4,155.70000000000002,422,38.925000000000004,135.66666666666666,0.0,train
753,10,55,11226.74,460,204.12254545454545,8.333333333333334,1712.04,train
754,44,6,313.31,407,52.218333333333334,72.6,78.68,train
755,11,16,1929.66,459,120.60375,29.866666666666667,568.32,train
756,3,6,458.28000000000003,412,76.38000000000001,81.8,90.56,train
757,5,5,260.74,321,52.148,79.0,111.15,train
758,4,9,1031.89,319,114.65444444444445,39.375,0.0,train
759,62,1,35.68,62,35.68,0.0,0.0,train
760,31,9,708.51,435,78.72333333333333,50.5,293.86,train
761,79,6,477.54,426,79.59,69.4,0.0,train
762,1,18,4666.48,428,259.24888888888887,25.11764705882353,980.17,train
763,51,3,134.99,365,44.99666666666667,157.0,30.94,train
764,444,1,60.38,444,60.38,0.0,0.0,train
765,28,49,12465.59,457,254.39979591836735,8.9375,2626.56,train
766,196,6,164.26999999999998,404,27.37833333333333,41.6,30.56,train
767,82,4,202.6,407,50.65,108.33333333333333,27.26,train
768,139,2,118.0,158,59.0,19.0,49.57,train
769,0,17,1894.83,421,111.46058823529411,26.3125,105.75,train
770,127,4,265.17,338,66.2925,70.33333333333333,0.0,train
771,34,15,712.65,437,47.51,28.785714285714285,49.67,train
772,107,12,1591.24,457,132.60333333333332,31.818181818181817,460.01,train
773,19,35,5814.12,451,166.11771428571427,12.705882352941176,793.37,train
774,37,15,1351.69,385,90.11266666666667,24.857142857142858,174.0,train
775,9,52,10061.85,459,193.4971153846154,8.823529411764707,2896.32,train
776,4,23,1467.0,440,63.78260869565217,19.818181818181817,340.84,train
777,10,13,1319.53,390,101.5023076923077,31.666666666666668,439.42,train
778,40,12,1126.46,458,93.87166666666667,38.0,174.98,train
779,48,22,1074.18,442,48.82636363636364,18.761904761904763,324.65,train
780,5,28,2890.77,441,103.24178571428571,16.14814814814815,935.46,train
781,18,12,1077.42,396,89.78500000000001,34.36363636363637,224.16000000000003,train
782,21,12,1189.06,435,99.08833333333332,37.63636363636363,68.87,train
783,74,5,303.72,383,60.74400000000001,77.25,73.64,train
784,21,31,5199.42,459,167.7232258064516,14.6,863.38,train
785,15,51,7079.65,457,138.81666666666666,8.84,1011.0,train
786,2,23,4303.94,460,187.1278260869565,20.818181818181817,1784.23,train
787,6,26,3094.38,450,119.01461538461538,17.76,1630.49,train
788,31,4,73.09,404,18.2725,124.33333333333333,0.0,train
789,12,29,6458.91,450,222.72103448275863,15.642857142857142,628.89,train
790,26,9,1035.83,454,115.09222222222222,53.5,229.52999999999997,train
791,205,3,268.75,365,89.58333333333333,80.0,98.19,train
792,50,3,134.49,247,44.830000000000005,98.5,43.64,train
793,90,4,386.37,253,96.5925,54.333333333333336,75.4,train
794,23,7,369.7,345,52.81428571428571,53.666666666666664,0.0,train
795,45,17,1842.45,456,108.37941176470588,25.6875,168.47,train
796,2,29,5664.38,453,195.32344827586206,16.107142857142858,579.21,train
797,112,2,48.89,457,24.445,345.0,17.52,train
798,130,5,77.39,381,15.478,62.75,16.28,train
799,1,48,10560.45,449,220.009375,9.53191489361702,2867.67,train
800,19,8,896.0899999999999,417,112.01124999999999,56.857142857142854,86.92,train
801,17,14,1760.63,441,125.75928571428572,32.61538461538461,431.74,train
802,51,23,1985.51,440,86.32652173913043,17.681818181818183,200.31,train
803,18,30,7201.63,451,240.05433333333335,14.931034482758621,1766.8400000000001,train
804,169,7,260.11,436,37.15857142857143,44.5,0.0,train
805,308,3,187.74,421,62.580000000000005,56.5,157.43,train
806,2,18,3082.06,459,171.22555555555556,26.88235294117647,1512.98,train
807,80,1,59.88,80,59.88,0.0,63.91,train
808,15,6,691.0600000000001,251,115.17666666666668,47.2,528.96,train
809,149,2,74.93,374,37.465,225.0,0.0,train
810,19,6,455.96000000000004,248,75.99333333333334,45.8,73.06,train
811,103,8,647.01,442,80.87625,48.42857142857143,322.54,train
812,35,2,53.8,80,26.9,45.0,0.0,train
813,37,28,7440.05,448,265.7160714285714,15.222222222222221,1600.85,train
814,79,5,191.46,356,38.292,69.25,50.74,train
815,92,3,258.90999999999997,416,86.30333333333333,162.0,81.5,train
816,19,14,1902.41,426,135.88642857142858,31.307692307692307,407.22,train
817,0,59,10792.1,456,182.91694915254237,7.862068965517241,2704.65,train
818,45,11,903.61,439,82.14636363636363,39.4,127.78,train
819,5,38,7816.24,459,205.69052631578947,12.27027027027027,693.5,train
820,10,11,814.64,333,74.05818181818182,32.3,98.99000000000001,train
821,2,29,7350.3099999999995,459,253.45896551724135,16.321428571428573,683.38,train
822,31,11,1391.02,439,126.45636363636363,40.8,757.8299999999999,train
823,166,3,196.08999999999997,431,65.36333333333333,132.5,117.32000000000001,train
824,15,34,7594.48,445,223.3670588235294,13.030303030303031,1523.3500000000001,train
825,239,2,95.12,266,47.56,27.0,0.0,train
826,386,2,108.53,454,54.265,68.0,53.49,train
827,108,1,28.54,108,28.54,0.0,0.0,train
829,137,3,99.19,391,33.06333333333333,127.0,35.33,train
830,1,60,18461.52,458,307.692,7.745762711864407,2361.41,train
831,121,6,259.29,432,43.215,62.2,166.22,train
832,43,5,157.94,454,31.588,102.75,0.0,train
833,79,6,357.68,411,59.61333333333334,66.4,0.0,train
834,4,17,2143.82,453,126.10705882352943,28.0625,640.94,train
835,84,3,73.2,391,24.400000000000002,153.5,0.0,train
836,1,58,9354.17,460,161.27879310344827,8.052631578947368,2640.4,train
837,63,4,225.86,300,56.465,79.0,55.21,train
838,31,37,9262.86,447,250.34756756756758,11.555555555555555,1296.08,train
839,198,1,33.22,198,33.22,0.0,0.0,train
840,22,7,442.45,331,63.207142857142856,51.5,134.74,train
841,5,52,14878.54,458,286.12576923076927,8.882352941176471,2735.12,train
842,302,2,36.17,372,18.085,70.0,40.69,train
843,12,32,7209.35,459,225.2921875,14.419354838709678,2034.38,train
844,90,3,92.23,408,30.743333333333336,159.0,32.03,train
845,79,7,622.03,377,88.86142857142856,49.666666666666664,0.0,train
846,68,4,208.42000000000002,200,52.105000000000004,44.0,61.92,train
847,9,7,114.91,420,16.415714285714284,68.5,0.0,train
848,2,50,14884.68,456,297.6936,9.26530612244898,2320.8,train
849,22,8,641.35,412,80.16875,55.714285714285715,407.91999999999996,train
850,176,3,179.99,342,59.99666666666667,83.0,0.0,train
851,28,9,896.85,433,99.65,50.625,175.11,train
852,41,8,873.69,432,109.21125,55.857142857142854,0.0,train
853,0,18,1876.82,430,104.26777777777778,25.294117647058822,275.1,train
854,75,7,176.82,431,25.259999999999998,59.333333333333336,49.58,train
855,18,16,1753.04,443,109.565,28.333333333333332,388.59,train
856,1,13,1658.1,453,127.54615384615384,37.666666666666664,219.7,train
857,95,6,442.2,403,73.7,61.6,224.33,train
858,26,35,8904.3,450,254.4085714285714,12.470588235294118,2385.2000000000003,train
859,132,4,182.06,383,45.515,83.66666666666667,48.03,train
860,47,3,258.46,439,86.15333333333332,196.0,0.0,train
861,70,2,105.1,388,52.55,318.0,115.31,train
862,7,53,10607.380000000001,452,200.13924528301888,8.557692307692308,1642.15,train
863,231,2,119.97,366,59.985,135.0,0.0,train
864,294,1,37.29,294,37.29,0.0,0.0,train
865,409,1,40.27,409,40.27,0.0,49.79,train
866,151,4,281.71999999999997,350,70.42999999999999,66.33333333333333,61.98,train
867,19,23,2276.33,449,98.97086956521738,19.545454545454547,611.62,train
868,260,1,72.69,260,72.69,0.0,0.0,train
869,30,36,8523.92,455,236.77555555555557,12.142857142857142,1934.89,train
870,11,7,456.90999999999997,360,65.27285714285713,58.166666666666664,45.54,train
871,11,41,6366.09,456,155.27048780487806,11.125,1544.3899999999999,train
872,1,34,5977.0199999999995,453,175.79470588235293,13.696969696969697,451.72,train
873,140,3,127.59,368,42.53,114.0,0.0,train
874,254,2,78.93,307,39.465,53.0,51.54,train
875,36,7,368.6,411,52.65714285714286,62.5,52.35,train
876,386,2,156.03,394,78.015,8.0,116.09,train
877,34,21,2304.69,429,109.74714285714286,19.75,337.39,train
878,20,14,2170.35,459,155.025,33.76923076923077,120.26,train
879,34,4,186.05,413,46.5125,126.33333333333333,39.2,train
880,220,1,69.33,220,69.33,0.0,156.42000000000002,train
881,41,2,84.36,105,42.18,64.0,89.59,train
882,112,3,128.52,324,42.84,106.0,38.67,train
883,3,5,230.91,369,46.182,91.5,156.6,train
884,13,18,2391.6800000000003,450,132.87111111111113,25.705882352941178,0.0,train
885,51,4,292.14,182,73.035,43.666666666666664,0.0,train
886,16,10,749.54,397,74.954,42.333333333333336,66.14,train
887,224,4,150.7,317,37.675,31.0,29.33,train
888,141,9,1106.3,453,122.92222222222222,39.0,397.85,train
889,85,9,861.2,362,95.6888888888889,34.625,301.58,train
890,15,13,1138.48,437,87.57538461538462,35.166666666666664,204.16,train
891,14,34,4968.0,460,146.11764705882354,13.515151515151516,1178.53,train
892,19,15,2116.55,455,141.10333333333335,31.142857142857142,506.73,train
893,15,3,210.46,327,70.15333333333334,156.0,55.28,train
894,7,3,164.26,107,54.75333333333333,50.0,0.0,train
895,7,19,2527.04,419,133.0021052631579,22.88888888888889,294.64,train
896,9,11,383.84000000000003,460,34.89454545454546,45.1,68.55,train
897,42,10,780.5,417,78.05,41.666666666666664,63.43,train
898,1,47,10876.66,460,231.41829787234042,9.978260869565217,312.36,train
899,95,3,120.15,274,40.050000000000004,89.5,0.0,train
900,306,3,255.9,400,85.3,47.0,86.18,train
